evt_id,evt_tx_hash,from,accAddress,amount
1702,0xd8e3bc46763ed129f43d5f7d11afc47fbdeae6e4451d0ee74e5f8ddd06d0a415,0x3c30A9a275Bd099F03dea83ce39CEFc837AB6380,dydx19x5s85feu3nc342626e3l8mcp5du5l59uzsr3u,10323.55
1703,0x1d930172a5ee718af55275fe2a1cbe218b69e4304fcf8decc9d9ed8f323d24de,0x1C28c79cdB384a18a937C44B08daE31d949a5af7,dydx1f6atm0cgrja44a2utwp3hnttkf2rs6myg0hvh2,6263.573410440705
1704,0xa68168a5e25d2228f1713985dab9d4c89d0015c9ed4fdae5b732189940c50b83,0x64318974377CF336aA56182F65cCd69639D0b882,dydx1pncsspqfzu5jzdgswsv76vcf3tlgl5a0w3yyj4,6.5299
1705,0x9ed77779664c8564ff6dd04df728bc17a697a75c9048ac04717774e59a1462b0,0xdEe7028101832CcA78f1FA7331f4C9DEF10CCF85,dydx1qj6fcu5gzq5dzeuhh57cv22y076vy5t02rqvqe,31.717261711506804
1706,0xcc0213c198b1e19e07969b10750cad3744c35757216103cb1e71be822dfc569d,0xD84bD5e0fF2C45D354C4aFe6cE90794c4Ab81a88,dydx1mf98utq2d6c89d63wn52v6hszyrccsrpfkaxz8,0.9925286956141512
1707,0xd7f302dc5a3329113f65cf2913e668665848bdcdaf60eb2d7f2c448d97ae6ec8,0x6cd66DbdFe289ab83d7311B668ADA83A12447e21,dydx12c9lhkw0dvy6q4me5y93snd85rm2msf8d3zncf,1000
1708,0x58204989ea8e6a77eb3a69f2fb612ed512fed9d5366c1a54c83309431571be03,0xbEfCAC846e8Df190B363D2C9e645600bED14a881,dydx102nnlm75ca4kvqh4w946cwfjfs9jezrj62zm35,51722.13412764954
1709,0x57f94eb4bcc786e2ccbc9b90c20e8cf44b411144931a993cecc1a44255fcbed1,0xf018281F25B5c742e0756aB3E5E1b49FE3436BD5,dydx1hpw9x0wqpeqjm3f9mjqw04q7l9drtqanvze933,92.5
1710,0x8f00ad208e275ef39246a7ee53a26ba534b91d7c814b31bbaae8462d82e8deba,0x64318974377CF336aA56182F65cCd69639D0b882,dydx1wxe0ukgdnxn89czwswfxl6xteqgqh0nvvj7nvz,180.00008270316218
1711,0x5dbbe311f5997e09909db8aaefee1c7c54b2193619049b8b87c8cf3615a9af8d,0xd9836dbAceAbb832eaF06889B5F7931A2842B5cd,dydx16hxhdft7up6u8spcvjtxn3tpp7lfqnsm08qf8q,2811.088942842628
1712,0x1951f87e6c78fb827b6b138adf8c2189a7ce7206235b5753674e73ee666e6993,0xCA1D4F57c29b5f16523825500e1C6152a7116Fd8,dydx1y84fdhy79cfwnwsl94d7cnqg3uncwt7j6d9s0k,48.483292199999994
1713,0x9d92c0a61d1019119a3040846a9bfb34367537ce52d21817ccf23b634741ff1c,0x8bf18Abe370A1ed10D9C4E587Ba8F885997015A2,dydx18y4d0622exmh9lnp30u8d4wag0mzxjazruauf7,10
1714,0x07032d7a254dca491f3f8af1909f59c58d48ed2afe468b25002ea86cd50331c7,0x68a9dc53D28ef72299373B1DB235A64F92202252,dydx14328f2gag8czauc0laknelq7tt22rsln6zvn9k,376.3330448050006
1715,0xf1f251e516ded6face4630607fe99d7097c359e66d18bd93c31abd5570eb584e,0x74630370197b4c4795bFEeF6645ee14F8cf8997D,dydx10fm9x70jcas9a6e5pnlmf82zkjwpt3m4ue6wjl,1354.6579433946977
1716,0x53ee1cad90880bdbd14a52a565edda5eb8a9e80fcafa229ad11ffeac2a9f79fd,0xc943D6C5B5F10fbB31589664d4FB35b98cB02322,dydx1xlg4nnwtxjjtv3lzngzd37376eg892ltmxxw2m,1114.30934969
1717,0x23d951c40356605ce494cc45aa5b7f669f5d1d8ea5121ec604da137735f54d6c,0x2a4af3120eAc7223168ccDCD34a2a4b4884f8E0b,dydx1aj39qrl84lmecul70fnz05u2cpgmm4s464t7da,3910
1718,0xafe523f5c2a94f3fc8a6f5fcf07bd45fed0522b3e7a6576bf02ef9905ee0fbef,0xeB7079800698f088f8996061f0755a13adCdb0C8,dydx1cxlldsvcwn5p2dyp4saecvkwdxusnhxrqhk9xr,42.828
1719,0xc0a215ea3b672c7a91ef3cac78d155a27fd8027ae95b2c4b04e05fb8687ee1c6,0x3b30d44dF9Afffc07A51457E18410c4ca0F90896,dydx17nun6cg7a5xtu9fz2p8scxr7u9jmrf5v9dd6hm,31.24
1720,0x5298ad7f0c2495bc76d75b877daaa99fb54b697522b534f0499470eb44278dc3,0x18e19735E698FC4250d6a3Be9d792aC671B77fE9,dydx1zxg62tpghs5tp7ysw9r9r6p947ss2nqlagv60u,4013.3936000000003
1721,0x037fac5b9b8999c81fff3301575fee27ddd4c574f1e24a85aa29208f7bb62919,0x1C670d91e129c1a5876249B11fbfb420835D4700,dydx1ck9pumz5x2640n7e3ppavzk2kcqg730ugs9xke,1360
1722,0x9bce2aed64cca708271919ef5cd5595227948ec1c4b8794eed42ba39f5b6c472,0xfF3fC8129c1bcBAaF764AD50a67362A3a753e5fE,dydx1pn0h3gznukxm32c7n0e9aefdmrmz9cz30k4rfe,8151.09080818
1723,0xefa0eb5a1477b9eb2a2cf08ba00833bc73630e442089b32d19c272d2e13d6369,0x7bBF6A72E22641f228E97147e176c998a097c514,dydx133euempx7an2sgxtkx9j33qsv9s8wmshnsajcu,5850.6986652214
1724,0x726a29e55229a4dc14327e42aadca91d396a417148059ea2ec18d3c3c8941d08,0x5ea784c163405CF3b72c5954De7435439862c91b,dydx1ystx3h0esn2r5ag3skz0gdtyrgvuwtk2l7296g,307.7117
1725,0xdc45511f6f49f149085d9ffec269317bd2df07e6349269e5d6edbf437474e861,0x7471e040E92F9aD3fc2616A17d98Ba9ff9c5f271,dydx1yv3yj05npjmkk9c2qr6jfqr979yl6d3mtsmaad,1631.0094886699999
1726,0xdf3559db6340ea75fbfd1c790c5a4aeb06a947c48bbcfb23e0d4620d56d2f016,0xEa07D4d7daBD7446A94Af550f25bDB46af19eF43,dydx1kj0l7k6l44u6f92pgvm96amqdzns8lmynjg8qj,1621.9889268154004
1727,0x33146a6d14a1959b80cdf994eb8c58a9c2fc7c27ac4108a628f7860ba84e24eb,0x9444E2EFB64263D104a8f09BC1878A0B3bcb6068,dydx1r6xygxz69lgmznpzywayp7fq2pl03p5sutn6r0,277.10052903999997
1728,0x2ef419a9d33ccaef99b7a8c26e00c652d590d622e75bf97194708c2725e8a55c,0xC0F062C16aa3f81E1dee61b85C8f91CaEE8ae621,dydx1gqwt2m2mh3lhumwqdd7v27a4t38xz48xt5hqul,1163.51
1729,0x3494ad2440355f87b255ca7d591fbe700dd5463c272f27fc755b2e7ace2da5f2,0x5293919644907aeE29B6B36dF704f71Ee3c0710d,dydx1g9tyl0r0tgvjr53hxf6wzz8w3zwj59dw5k3cds,112.30593187
1730,0x882d1b16b27fb5c3d02b3b50e07d15ba3a97062f50dbae9579683e373411d1de,0xd1D110C407F03712Eb64c9A9D20b8e579f022998,dydx14c4qhh3n2s29ynvuwhtzp8pvn68h7kr794hz2y,907.2432
1731,0x754ee563a6f8b5dae9c5f021939d9e6f033511fed040a7364ce7fc66c7a1941d,0x0040DAAC32D83c78546ae36dA42A496B28ab09E1,dydx1kk7lg8tg2yepwftdxmqn3xq0jdlj9ljptqrtuy,111.9412971
1732,0x1c0d0feb1b6151c02bce8ac8be416c05b8948ae27c2bbdd808b9b5fc8a17bd04,0x3316263C19bed1A29a88F3d7f8e95b15eAe9a385,dydx1fuycj3hksl5p5gwwzxusrrd9m2m2dz8ernlzd6,999.9999999999999
1733,0x4958d2571ddb9e6147a260cf7553199ba050f7efc3eddc3fdf34bcb64c791810,0x5F107aEF405073Fe2f5960106c79528B7f0936B3,dydx13p7j0adaslhfp5lnsqhw08xxtsq3hd4qww4jmp,186.71595557
1734,0x59b1af54399d35e5a2761a13265943f95dc10af93046ada30ce474c150c18fcd,0xAbD853D461D3eCc5178c999eBafF25bbe490291C,dydx1hqz6f50yv67htv43nfnem42pp5l3palvmayz6l,248.58076870541842
1735,0xd6fd248bbe73916bb7959284d0ab93cb651387d9a9fb3e745c85474da784f655,0x9c6C2903C3f2E3aA9d14138ea94B11487FE06568,dydx1eccz9sm0qnq5je2xajsuga0y6f5mxuhgy75c5k,792.3459089
1736,0xa8b703c99d5d4513ff05e9c495fd8ba0a75e14177474936c819a0ddc4a9685c9,0x0EE4e42b1096530f80A589CB13461930704517d0,dydx12llk842x8c8u34ay29npmpa8cd7z6lkxyskgm5,2201.648412044626
1737,0xa7970a2edf3941da93cd688d874c7b8e79c776bdd78702a5896f10fb7b46642a,0x8823fE3cfe60b19d69146AF848dfe0A1612352f9,dydx170r69dtfr78p8hqrd30x2gr3pywqtz9j0fc5ph,518.4581501508026
1738,0x091f7fec462e869f85469aa1ada7e61e51b2ede869c85820e27a9307bc7c1b9a,0x643a1BEf23ebe06aF0Ff69dE2074b776eCF799A4,dydx1xd7n43f0d2sa2slqaqv0aurkletz9h7567tykt,1313.1458884950077
1739,0x3a0dea7fd6ff16b08f265d27d658f89029307252a2153b02fa3fa4a6bc213fe3,0x034bA1849E2D276ECF456Ad523A1F3D0D6DC2b3C,dydx1x9dmedh449f66ugmz03tfx4xc9kxgl70y2a9mv,325.0200634660416
1740,0x3d1d9aa53f9115724055d7b7c7e3e485e1f1e809fb7b33cee5948e57533875bf,0x4271D22292aA37e13cD0C68b8210A7A6AF194407,dydx1szv5tnhxfqyqn63aj4dw68apwt0xtz8gkju4zp,315.634690224322
1741,0xa6f6b94b4ef7ecefd8044e546e456b28bdd2f2f518832d5e114a1e2b884a2adb,0x3932F608f69Eeb3e58EE067BE0b03CA4d82da6Fb,dydx1dt47pc7k0raxvmwcj2mvjpacnqgcpahnwfq9kj,1724.8140547819412
1742,0xfbb54fa59dc6b63ff9191dd1b3c12fb2bd9c1b856b9e88aad8820f463dcc53d1,0xdc15E8dF9d78a3fe4085c5F113D3f75506Ea581E,dydx13e68683h5x0fzr4hpc8gf07aehmjhf9gqp5v7l,1064.8424559958025
1743,0x1c5255bfdb3cc50eec7edce514649c67c438575e2f601c9a92c30fff2c351a98,0xC873EB0dea90A79b551907b952a928FF29ca3652,dydx1ufplcccm3uymtnr88l3ux02k4wzpce3x5cmkvu,1897.1370581133147
1744,0x85a81fe02661497369ab1006078a65dcc18c6d05d41ecada0237a84d4827059b,0x1EE7Aca9d8C9eA0c12AC641B9386D3c78b9645e7,dydx1hv4rlv94dwwsj3z7l6muye6ndmup0htallgc8y,47.68
1745,0x277cdbcbdf3dab3f18b5624988ee8f21205e4645f1b307436dbb723d7756a580,0x661BD1df681A8293e856f766AcACa1D7A6608518,dydx1ht364kepy6dmp57rwruh3dr6m5jevtz64plf6r,2000
1746,0x9304692b13df1f310f22d4682e2bfd52556601f40b5bced4fe1ddf481e96143b,0x1A4A0B2a6Fe9681b7C571DBc7cd0871316c70DcE,dydx1kj9c0qn0l8musaegswhagamf2ncf979xxvu2de,1160.8957820732007
1747,0x0209ca85a9384bb88dceebd9477fd1eee61c75a77121809922ab7d9e28f36c5e,0xf219BF96B7A5A012a2c9F4c15Bee96cdF8F4D58D,dydx1c5u4d902rqdev68n5ycvz59y2nnv4na06frpq6,556144.4843
1748,0xda0472b5bc049df63191e24baaba1bfb0c3db4cf7f441047926267b467046fa2,0x85B032FF311044203be47E8854239d632d1e2EC4,dydx1lfkgss4x7yk0qzcmc3670rqyjcd07sflahrv2u,863.577
1749,0xdb5c81922f56f2c72785c54fe0b73c9b49be71bd08d5a68b722e1a81e487993a,0xF951a1ab8052fF43aB83436AfdcC0ae385B66e56,dydx1qazqc3wr40y3z5gnmydrpxnz5zvxlqwpgghm66,607.8375190500001
1750,0x5b5f6987c15a81ba8035a8fd0581258191fe12604b0b294241bb9d06a164ff6e,0x7C51967dfC95a847ea79fEE64811470CE794fd13,dydx1vfcrxq6vj06laafxv0j487ruc0v9zjx9ff8puu,1474.9114000000002
1751,0xe0b86578ad08f95e8df268c8e6e88bd4bb51a56b5d7e5075d5f9d90b12610926,0x3B15953d59791b86c709A03819030a4fAF601CB5,dydx1nm50zycnm9yf33rv8n6lpks24usxzahk7a8k8s,96.677
1752,0xe4c202596ab8b43a9a3a53a3fbe32000d8e40fd7525b580bfb7ace0957ecc74a,0x0825e50EA7160Af9962Db0ce5b344EB9ADFaCb28,dydx13p4ztyxccspmspk5xa7x5ke4l09s47fnu46mdv,7700.125610009696
1753,0x1ab616d9a377ad78cf69d40f716801003a5f6ac4b626ae0bd03364a19c5a2c4b,0x15Bc68465d04a31D37E9f8DfE980c145D6b397AF,dydx16xwdy4wuh94kntyh4zrwun0gyxvg3sy47yf75s,977.4363076500001
1754,0xb7a441ce7e989a52dfcd7dccf5662dd71e31209456b8bfadbebbf09056829cbc,0x872513BA133f45e1D3E5Ae25358EE414a20f7531,dydx1vmpz4uzsl2vnyzq8yweqgz2829klm4tv08jkjl,3515.8758858177107
1755,0x8475b04cc617703031bd4793f4654791b2c3ec453d94c4b3848d7f05e20d5ee5,0x0ddCb74b2CeEC84368a46c2F70e3a769f699252e,dydx12pjlgre000xkexm5ahxudyqcge38hmflkfsld8,991
1756,0x3ab61f47f4d37d6e57b9bec00e65f161c235700b579d549f569d62b85b56cf34,0xE4c85e23DD1D6aa47650191Fe31B8fc6eB715C2d,dydx18qt3d8lj9079ufk949clsa38wy8m7m6gzt30ne,285.82195898812165
1757,0xa6f7269aa2929a1b7dda79cae9e369ebe2717129e12f668ddc89092016c697ee,0xEC180Fb79657bceCAe7515F44030666db500aCE1,dydx19964qk7un4cr7yyc0vank98vpezwj03n7gnc0h,68785.01949645
1758,0x9a647bff4e5d756c1ceb62fd0080ecd6b35a35477938d73d307ee6bb996af7a1,0x9Db28EFB4872b65C79BbD0dA9a3474519F5F0035,dydx1lj4ydtnta0vs8rx7qxkvnf3vhepdx4nnlk4h0e,211.21182417027828
1759,0x2069a5b535ce36da9600bac00de8b01c79122bf8b076265fff205144ad37bf2d,0x63abAB25F2f0B0519445766A5ac5C5E63d832808,dydx1a7g356mhmk8hmkwue0ku93p5ecrfauzcgfm6dr,5
1760,0x147188bc35a8eb3b547fd7c3637cb038e8081c17a239aa159464632f7f77c559,0x2467C0C7A06A0d6fca73A1234D323B9aC871bb8b,dydx13qvfxrggx45vqc5j4cgyszss2wkwr7g93scpru,5276.714999999999
1761,0xfbaf6d8114edd7a34a5a231df24e929a98e69fde5fe244e801d6ca97503a0f16,0x6cd66DbdFe289ab83d7311B668ADA83A12447e21,dydx12c9lhkw0dvy6q4me5y93snd85rm2msf8d3zncf,493575.8
1762,0xc1c0093ee5f8da27b0660c0246cfa6052bfcac8af545158d65125fa041ac4e9e,0xBf7c9a8ced61d1067c4EC6AFDFC3567ef518176B,dydx179guhwewwu63ad4zr4qrl9z4cgdtxsztupf6ut,102.765871708977
1763,0x39cabba8e176477172e2cdf9dc2a5024a03cf844d416e1b61910dc8028879db0,0x58B149407f9ef6dB7441528a937C21Ce3a4DD371,dydx1fl2qdzpe4glaaue0gc0luqaaktvqsnwxleqhh6,5965.82643048
1764,0x7a9cd04cc5dc50de4d5df47303446db0dd66f255faf9860372dfc6d68cc5da04,0x27E198DE109eAfe60c605A2B3f1C7b435988A28A,dydx1p78mtpayk7f4hfduxep46n2rvmmzaedrqerl5s,763.7667457660249
1765,0xf79b7927bb20df91b4d096b041d736e4d5e3bdda20b6d0da4305369f11832100,0xd7f3A187e1550483A063D29c9EcbE19ea5dE27cA,dydx1jq6vwhqun77zf7rp2xgx9xqe6stekuq2zhqzfu,28.492294101975997
1766,0xf4b483994a8c2b7acf7e8cc8c30770755f4034156be47e68d3f3218cdbe86663,0x4694FaE02ec921a2408c54c6B8e1097442dD6FCf,dydx1xa3jk98zf6twne5q5kthaey2rlpgqqh9nh8q69,238.902
1767,0xd7b56b24c226dd92db007d29279ec9db28b190f0128be20bd3279595d3c1548d,0xFA7c41593D57db6cE40f16F79f00a0BFa75c0944,dydx1rx2sg2p99w3v25sw02jfgasa4hsmwh4jmw8x3u,1001.77
1768,0x94eafcf4311ca0774d09afc0a9ef31c875a4466c6a65b0a7aa36181ee71a8556,0x1aB4230212E79e372F7c907371b81B7b6537c167,dydx1sd6kqxk49d4wvyug6xw9rsnuxxkd4nk30al7q0,22.754850945838665
1769,0xe439acc06538446863a74a5381cc57cc836c4ad11fadf0b92916d91d950be8e5,0x11F371b1cD91261B4a4E03D0aB3C7C8D50c95bFc,dydx149stcytm332uc5ysprf7ljee78dry9qutu8une,984.6380828
1770,0x505be76901f95499f3dce671018ca2005a25ee5b96d833c4526d52f93fd7ff06,0x1850c86d7C292CA00152613a2d40675E68C2E20F,dydx184tdk02quk0yw92043aptzchyz6axvekwhmflq,17289.851485777628
1771,0x3fa4d6eb91d73540b342cec57e319bfe22c74ac4a7deabe5b3d52a0e930b598c,0x422609D9eA6a5b48B81286b3CfC3CF49bF238F39,dydx1mvm94c7rfkwzfn2vx2u468yj8dajnf5tjpqhxw,1090.25175281
1772,0xfb8e38e4322fd7ae4c782db28e4b61a6c4ad2d7b9db02a3effb674575165d947,0x18e19735E698FC4250d6a3Be9d792aC671B77fE9,dydx1zxg62tpghs5tp7ysw9r9r6p947ss2nqlagv60u,14998.844533000001
1773,0xf40b770a721db0c56a73b22f4825f5e4c138402d12f9c85783970eb0c45d55b7,0x270CF971C3a7D815b8303eb81C0aaFCead99dA1b,dydx19395nvqlnz4hceyv530lm4t3p4a7jqe2733szm,460.6978
1774,0xd417ea5d3954c4111d54c5206195ac9feffc9d956610bc007b50369e1f5236ff,0x407c469e549Bf59bFcA07B6FDd91B0136aD27772,dydx182tvwgwqxud3s25xev964u83pqukrgtg7va30l,137.55
1775,0xe9987811d36124654984722fbf70ab03f968f5a058263e3b1a10505c878d78ef,0x13ddf9Eb96295817cC04b894B98CF8F92664b704,dydx15yhs6hyh2nrh9qs0vg7yrp2n3dmk459p8dqf0c,972.45886
1776,0xc9b0d7f4bb59baee692443cf45913ab9495f70dd5ccda78e3e25c45b894cd761,0x784D245Cf3243Ee50F25B7abd02a6785eBc53B64,dydx1rxn9y6slk8ea6l6pjv4fa8y4yqrmu2h4l9m9g5,984.5025083007175
1777,0x2074377021ae861ce3db3d41402bf9ad973228cc01745bf6576fb0e323f6f86b,0xa960C423ac8Daca3DbA1454c6dF925d170144045,dydx1d0new9u2f80rcmmlw0zftxeh0385c2gwfn2hew,997.8
1778,0xfee293d86fe7df852b955dcdb96b56402322830817b8e470423ca368573216af,0xE094A1890710C11cee033c86B8B99F1f8Ef141d6,dydx197uw2za97nqukxrp6e5ke7f29xamcq5kx9gp9q,6998.7411
1779,0x0fa053ef0fefb4ad8e627dd0eab3d22254593de0f053bca6104068f7d2a6efd9,0x77Db23eD94508b0B70ed06a6fFBCD24AB0ed16ca,dydx18htt3lnkx4umlk8296xgw797c0vgrcr8sn6jha,53.6125
1780,0x10930e92f37259bf138afae7c3c78fc7c6e05ae6cac6def5e0cb809bdbbef4b8,0x07eA7aa7A752C8076a04346815ac80887422a191,dydx1wfqag5ejqnr8asp3lvcr7v5ehvxh3f6v4rsf8f,1000.998274273194
1781,0x836f963856ed07f2da298382014be937267a74f4fe82a36f0eabb36b1497f676,0xE1eF9E4792f27c1c4F1b4D6c91b127D5a4771040,dydx1k2mygzx4eypu83l5g46d6znepehut9m32reh7y,1
1782,0x135a5a29a08104b566473766f70a55e39e3520537ea8b0555056542e03de4849,0x7110A8AF8237fD534ad4d2FF896748FF739d5Fe4,dydx10urrhkxjf0lumk07ta8aqcw94vtyx0qln8r4kl,119.7943
1783,0x48d2919676976228e2de450bdcc72739e99e5e7285b5769f56bdb631b07a6ba0,0xab00f5574217d84b2c39dFF56fd2Dd6AaEBe76F5,dydx1g27dcsv75vf2hk7qrx00zckz5uvwnlj2ey837q,5.6583
1784,0xe0ece140b0180954c99dd9e11ac025ab6ee94782005eb8564e68df12bd6b079f,0x760484042a7856E62B627318796Ebb609C8131a1,dydx1lhfevc47nqc5485m92vzxgpcxcxk9ae9c8cu0q,1545169.78
1785,0xadf40980726b619ed913cb23fca4737b1c018daca719f2cfff7ebcd7d1bf240d,0x62C918dBB9cec21755BdBb7D459C3455D17f8978,dydx1hcl0jnu55tlmqrrx9jsr25l63nv7kgzyll36tc,422.53669320421324
1786,0x1e299e7a3d0882c631dedbe264c5d4ba801bbea3d5ad1800bbe28ad4588b43af,0x5eBf2233F7d4ebA423bEBcEB61060Ace626f9a74,dydx1vmpz4uzsl2vnyzq8yweqgz2829klm4tv08jkjl,1000
1787,0x4c4d3d603dfede84fd073f78a9be6ef4a00c6b91281e3ae403ef64e6ebb52f7a,0x25c969e5A75cD16cbdbF874C0248c90DdCBdd29e,dydx1vmpz4uzsl2vnyzq8yweqgz2829klm4tv08jkjl,600
1788,0x5b8f89ca3e28198dc067f121fe8253b32b88a4435493ab7062446c50b7525d80,0xa8487a299E38943A9B3ddE59E270DF7Bfc82B16a,dydx1zv8hd5af3qtqfn02n3pkap8mlpkeeykk4yw8xt,386.49125634542895
1789,0x770f6e8e18fc8ce84dd01ba7c1336d8e774811b82032ce4f598713ce2b509aaa,0x23a881E335A116e8edf04AD2c254ED10Ce489ABF,dydx1w83rmdhrqudkj5qgs0c8lea6ypacp553md02gu,66.28106404395488
1790,0x73f4b2cfc70d0af1b8670f5bfc789dee7d004f68447c42432439936bd9fe96bd,0xa8487a299E38943A9B3ddE59E270DF7Bfc82B16a,dydx1zv8hd5af3qtqfn02n3pkap8mlpkeeykk4yw8xt,3527.915634
1791,0x3a32063ae23c43cadb1a834bdea2ec56fcef1876245501fd9efc915bf4aeb72e,0x13Fb07C0e9B5d63Ec38AE1Fa9221c3c911193646,dydx1dvzk4p35uuwssfpv0u60p5ectrnpzaw97dgprf,10784.35325793138
1792,0x90ef82e8bafe346208b239d4cd052ebec07b3c8f1f9ff09f6dd37a6ba9521488,0x83940789eCf1123ECDA5259D180ff4C7637c736c,dydx14326dne2x4zxyruag6zyqzjq0kp3zsjxpcn63v,93.76
1793,0xbe153536d4a8a4664b2a018070f55d3616fd321a86815c4addae6cbd877a26c2,0x76a2b64876BCaf9A853C3d0FDb8fee5Bc670c559,dydx1tsvhp60jvkpxvf7jlhtmnf0vkde9y86gm3k2gy,5000
1794,0x304d6e099ffa7e396e4b29ef3986757da5b3f2b517680368e8b9beff39a0d7c8,0x8b1f3c4ef0836Af7F21a50eF25e0849365C9DD0b,dydx1ytlv8ggz7wyzgh4q5s5ugq2ac3q54tc76hxc7w,1830.2040463069086
1795,0xa7665f302416b82d247eedda1a124ed1ca8ceb8a50531d38df580837bf6aeaa8,0x8F93fD1EaF8587FDD4b0154f4187F920E92B08a9,dydx1nfttq4tctvvyquxp77qna4hfwak0srvq6uyw9h,665.011642662
1796,0xf314ac9be5fddc2998deacc11d1c3a122886ec7a47123837fabb32470d412307,0xd9A0266e2D95c86573F19F5A09126dF9d4D54AbF,dydx1lzyfjgmj68zdu7ujydte4qlmj9wq5dr3zljs6h,500
1797,0x5382cbd89022aea2a51d895c3020f6f5107d497fe860e13dd5f96b630f40ff4b,0x0cB8A62cB4be34b6daE3d5E5700985b70834E850,dydx1mj4c3whfpphcsw0m2vu6g9r0d6pgv8cf027dyf,196.4639310710088
1798,0xf2682610646ebf60947ba3e7a0214fc176f34ff3f2550791a81b8fe0d828c3f3,0xb2414692D5B2Db6768547d4DEA39D379871180dE,dydx1mfuuj07u4203afp2d9zwc27eppcx5ymg3xgfpe,91.395
1799,0x3401f6a39a4d2620ec8e385df71deec417288d0a521752af8cf52d6ed7643b4a,0xde24F0e1b8AaDccfAB36e7D70711860606166b6D,dydx17mh5ml0v3djs5f6q89zdeqswne6nzf5pgp4jxk,9694.03244709796
1800,0x5e56e00e2b345e66045f192d7781736c3be2efb79cdc6c35ff4fe24054a79637,0x661BD1df681A8293e856f766AcACa1D7A6608518,dydx1ht364kepy6dmp57rwruh3dr6m5jevtz64plf6r,500
1801,0xe21045d38b194b75c7d3f1064a7c714a8e91e334669477e154f876b5476f7677,0x57C4aF5446E47ddE6b07556Ea00e29723A7D5C27,dydx1qvcmp4dmcg74rpwqyut9rqzjkpqmshzk68z3j4,509.2739
1802,0x9a99e4c0183233646ba7b1832e33593af0e243fb5b1d12a1ab15ec851847cea2,0x486E12F27a43347e3F34C4F1A39C3A9827d12d85,dydx154nzxte2v362nn5wac28zr3uxnrzzkp99lp6vl,4401.013557118695
1803,0xaebc27e42f0aab1a9bf70456e9587424a9517241ed2f72fb3e8acc5ef8801ad0,0xe080E860741b7f9e8369b61645E68AD197B1e74C,dydx1d0syyk7hv6awx37qll9a78g3s9fah3w65ff7cq,6935.8095
1804,0x4c62fbbf88c6a7dc8f8100e474dfbd25b949b5771fee8f3da2f7a1ce4e6620aa,0x997563600AB3B99B84149cdF8bB672465F22D4c7,dydx1m28xrc3xv9c6hmwmrl0t225ly7rfkylwl9uzah,297.8
1805,0xa3e10ef3f94e1fc44e77dbb8b21819a403131e8f2e9489a63717228cd16c65d2,0xA3468bbc6aACc66970E7BbA546a05d3BCD598E2A,dydx1z06q4htuzheuntqp85ls39vt96yhtsj40t00lg,5088.396164775019
1806,0x39ab6106b20fe5c7a71987ff3756de83812c9f84d96525dd7e5d9a0171d37122,0x1644f896f054a470d562499d3343F743588bFECe,dydx172gqpfu583yseddq697wl8u5rxusyej85g7g7m,509.6762979155634
1807,0xa819d426c027506a16772b68e93276582bcf77cb93836f365ae728c14c7d6af0,0x2467C0C7A06A0d6fca73A1234D323B9aC871bb8b,dydx13qvfxrggx45vqc5j4cgyszss2wkwr7g93scpru,4894.104425109999
1808,0x14499a872163667f539ed70d7214e5cefe66818676329f41d1af0be257e62a0c,0xfF3fC8129c1bcBAaF764AD50a67362A3a753e5fE,dydx1pn0h3gznukxm32c7n0e9aefdmrmz9cz30k4rfe,3171.05663825
1809,0xdcb10b72132b200c2182219d1ceb226ce46918392824ce15ab78b1b57dd51fcc,0xcf79f0050b958EeC49ae6c64d11FE708cF54f1C2,dydx1hxrn3c9u6r5w5347vp4h8smp8x987pkv3p9wxm,500
1810,0xcdb38216c0e2566898f2736bdde1e3c1fed51a7bb0795c6ccf3726e5bf99e508,0x9424304B841e58181aBd6dE29a3aB023B6a5d9dc,dydx1p60x29nnaled8x5a3gc8n9wfu98t985zegazru,248.821841
1811,0x17b3e84da0db37829ef2b1fcfa2930207b83aa95b31f4bce22145212d5cad080,0x5eBf2233F7d4ebA423bEBcEB61060Ace626f9a74,dydx17hq3flxngsajjhkxnhqtslgc9x5q6y0dwl4q2r,3000
1812,0x93ce1da0a4df765a6706632006a489b88a981086a15bc30466ec04e9cd9bde82,0x25c969e5A75cD16cbdbF874C0248c90DdCBdd29e,dydx1vmpz4uzsl2vnyzq8yweqgz2829klm4tv08jkjl,2500
1813,0x1c1f4abf789209a393248dbe1ff85926d6837183d495383a22a52ca7dbdbfee6,0x5eBf2233F7d4ebA423bEBcEB61060Ace626f9a74,dydx17hq3flxngsajjhkxnhqtslgc9x5q6y0dwl4q2r,5000
1814,0xe2bc828351989d85573790c1fb84aec25d481ad08c9b6411db96a70fef94298d,0x25c969e5A75cD16cbdbF874C0248c90DdCBdd29e,dydx1e82hs5ylnrxch7d7cugkyp6e5khd8j5ly68a0g,4484.315586492202
1815,0x10fd1ba71fb08770c0339019b73b7c86917f84c24156f55ad9cb81d3c9a622ff,0x5eBf2233F7d4ebA423bEBcEB61060Ace626f9a74,dydx17hq3flxngsajjhkxnhqtslgc9x5q6y0dwl4q2r,4934.029761963502
1816,0xf1d3ff06d3414839e3c4694c8862a287088b8288b3b79f873b917aff3825336f,0xB6875EC94bE06d159A28d627422b7c9388cc8861,dydx19pxhfh30ppgalk03q4695l8eu5n27lx3en79tg,4000
